比赛id,上半场是否有进球,主队上半场得分,客队上半场得分,是否推荐场次,主队近期比赛数,主队近期总得分,主队近期总失分,主队近期上半场总得分,主队近期上半场总失分,主队30天内比赛数,主队30天内总得分,主队30天内总失分,主队30天内上半场总得分,主队30天内上半场总失分,客队近期比赛数,客队近期总得分,客队近期总失分,客队近期上半场总得分,客队近期上半场总失分,客队30天内比赛数,客队30天内总得分,客队30天内总失分,客队30天内上半场总得分,客队30天内上半场总失分,上半场进球系数
22329,0,0,0,1,5,6,7,3,2,4,5,5,2,2,6,5,9,3,5,4,3,3,2,2,2.182222
22330,0,0,0,1,3,6,6,3,3,3,6,6,3,3,3,3,8,0,2,3,3,8,0,2,2.533333
22331,0,0,0,1,3,7,5,3,3,3,7,5,3,3,3,2,9,1,6,3,2,9,1,6,4.000000
22332,1,3,0,1,2,3,4,3,3,2,3,4,3,3,2,7,0,2,0,2,7,0,2,0,4.200000
22333,1,1,0,1,2,4,5,3,2,2,4,5,3,2,3,1,6,0,2,3,1,6,0,2,3.133333
22334,1,2,0,1,2,1,4,1,1,2,1,4,1,1,3,5,6,4,3,3,5,6,4,3,3.400000
22335,1,2,2,1,2,6,3,2,2,2,6,3,2,2,1,1,1,0,0,1,1,1,0,0,2.000000
22336,1,0,1,1,3,5,8,2,2,3,5,8,2,2,2,3,4,3,4,2,3,4,3,4,4.733333
22338,0,0,0,1,3,10,6,5,2,3,10,6,5,2,4,11,9,8,3,4,11,9,8,3,5.533333
22340,1,3,1,1,2,4,2,2,1,2,4,2,2,1,2,3,4,1,3,2,3,4,1,3,3.400000
22341,1,0,3,1,2,6,2,2,0,2,6,2,2,0,2,3,2,0,1,2,3,2,0,1,1.600000
22342,1,1,0,1,3,7,0,4,0,3,7,0,4,0,2,4,2,2,1,2,4,2,2,1,3.200000
22344,0,0,0,1,2,2,4,0,2,2,2,4,0,2,3,2,1,1,1,3,2,1,1,1,1.466667
22345,1,1,1,1,3,9,5,3,1,3,9,5,3,1,3,11,3,6,2,3,11,3,6,2,4.400000
22346,0,0,0,1,2,2,4,2,1,2,2,4,2,1,3,4,4,2,2,3,4,4,2,2,2.933333
22347,1,2,0,1,2,6,3,4,1,2,6,3,4,1,3,5,6,2,2,3,5,6,2,2,4.133333
22348,1,1,1,1,3,2,6,1,0,3,2,6,1,0,3,6,7,1,4,3,6,7,1,4,1.866667
22349,1,1,0,1,3,6,6,2,4,3,6,6,2,4,3,7,5,3,0,3,7,5,3,0,3.066667
22350,0,0,0,1,3,4,9,4,4,3,4,9,4,4,3,3,3,1,2,3,3,3,1,2,3.600000
22351,1,1,1,1,2,1,4,1,3,2,1,4,1,3,3,9,5,6,1,3,9,5,6,1,4.466667
22352,1,1,1,1,2,2,5,2,3,2,2,5,2,3,2,1,3,1,1,2,1,3,1,1,3.400000
22353,1,1,1,1,3,1,5,1,3,3,1,5,1,3,2,3,1,1,1,2,3,1,1,1,2.200000
22354,0,0,0,1,4,5,5,3,1,1,1,1,0,0,5,5,3,3,1,1,0,0,0,0,1.613333
22355,0,0,0,1,3,4,2,1,1,1,3,2,1,1,6,7,5,2,1,3,2,4,0,1,1.444444
22356,1,1,1,1,4,3,1,1,0,1,0,0,0,0,3,2,5,0,1,1,1,2,0,0,0.440000
22357,0,0,0,1,8,5,14,1,4,3,2,6,0,1,16,14,11,6,5,5,5,7,4,3,1.348918
22358,1,1,0,1,8,12,12,5,3,3,7,7,3,1,12,7,13,1,7,4,0,1,0,0,1.588636
22361,1,2,0,1,11,16,8,6,2,4,4,3,3,1,9,7,7,7,4,3,3,3,3,1,2.213333
22362,1,1,0,1,5,10,6,3,3,2,5,3,1,2,8,7,8,5,3,3,3,2,2,1,2.311688
22363,0,0,0,1,12,14,9,6,4,4,2,2,1,2,10,10,4,4,1,3,3,0,1,0,1.348077
22364,1,0,1,1,4,4,8,2,2,2,3,4,2,0,3,3,4,2,1,2,1,3,1,1,2.106667
22365,1,1,0,1,4,7,9,3,6,2,3,5,2,2,2,4,3,1,2,1,3,0,1,0,3.400000
22366,0,0,0,1,2,5,1,2,1,2,5,1,2,1,4,7,8,3,1,2,3,5,0,1,2.466667
22367,0,0,0,1,1,2,3,1,1,1,2,3,1,1,4,3,5,1,4,1,2,1,1,1,3.280000
22368,1,2,2,1,4,5,3,1,3,1,1,0,1,0,2,6,2,2,0,1,4,1,2,0,2.560000
22369,1,1,0,1,5,5,4,2,1,1,4,1,1,1,1,2,2,1,1,1,2,2,1,1,2.866667
22370,1,2,0,1,5,14,5,6,1,3,10,3,5,0,5,10,6,2,3,3,8,2,2,1,2.750000
22373,1,1,0,1,2,4,5,1,2,1,0,4,0,1,2,1,2,0,0,1,0,1,0,0,1.200000
22374,1,0,1,1,4,5,4,1,2,2,5,0,1,0,1,3,1,2,0,0,0,0,0,0,3.066667
22375,1,2,0,1,2,0,5,0,2,1,0,0,0,0,3,1,8,0,3,2,0,7,0,3,1.493333
22376,1,0,1,1,2,5,3,4,1,0,0,0,0,0,2,2,3,1,1,0,0,0,0,0,3.800000
22377,1,0,1,1,2,0,6,0,3,0,0,0,0,0,3,6,6,3,3,0,0,0,0,0,3.200000
22378,0,0,0,1,8,4,14,4,6,3,1,4,1,3,12,12,19,4,11,5,2,9,1,7,2.400000
22379,1,3,0,1,5,13,0,6,0,3,10,0,6,0,3,7,2,2,0,1,3,0,1,0,2.700000
22380,1,2,1,1,9,9,14,3,9,3,5,4,2,2,2,3,0,2,0,1,1,0,1,0,2.433333
22381,0,0,0,1,4,4,8,2,4,3,4,6,2,3,7,9,9,3,1,2,6,2,2,0,2.241270
22382,0,0,0,0,5,8,6,5,1,4,8,5,5,1,3,2,9,1,3,2,1,5,0,2,2.551111
22383,1,0,1,0,9,15,12,5,6,5,5,5,2,2,9,14,7,9,4,5,7,5,5,4,2.714286
22384,0,0,0,1,9,7,9,2,4,3,1,6,0,3,9,12,16,4,9,4,5,7,3,4,2.112821
22387,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,5,2,1,1,4.000000
22388,1,2,3,1,4,10,7,6,5,1,1,1,1,1,3,3,8,0,5,0,0,0,0,0,3.973333
22389,1,3,0,1,1,2,1,0,1,1,2,1,0,1,1,2,5,1,1,1,2,5,1,1,2.800000
22392,1,3,0,1,1,3,1,1,1,1,3,1,1,1,1,1,2,1,2,1,1,2,1,2,4.800000
22393,1,1,1,1,1,3,2,3,1,1,3,2,3,1,1,4,2,1,2,1,4,2,1,2,7.200000
22394,0,0,0,1,1,1,2,0,0,1,1,2,0,0,1,2,0,1,0,1,2,0,1,0,1.200000
22395,1,0,4,1,2,7,2,2,1,2,7,2,2,1,3,4,5,2,2,2,2,1,1,0,2.640000
22397,1,1,1,1,3,8,3,2,0,2,5,3,1,0,2,5,0,3,0,2,5,0,3,0,2.520000
22398,1,0,1,1,3,1,6,0,3,2,1,1,0,1,3,2,8,1,3,1,0,1,0,1,1.740000
22399,1,2,0,1,13,12,11,7,6,4,3,4,2,2,12,8,12,4,3,4,3,4,1,0,1.536765
22400,0,0,0,1,11,8,14,5,9,3,1,5,1,2,14,12,24,3,10,3,1,4,1,1,1.942857
22401,1,0,1,1,12,22,22,9,10,3,5,3,2,0,13,11,12,3,6,6,5,6,1,5,2.129123
22402,1,0,2,1,2,1,4,1,3,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,2.400000
22403,1,1,0,1,3,2,4,2,1,1,0,2,0,0,1,2,3,0,2,1,2,3,0,2,2.400000
22404,1,1,0,1,1,6,1,0,0,1,6,1,0,0,1,0,3,0,1,1,0,3,0,1,0.800000
22405,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,4,1,2,1,1,2,0,1,0,1.466667
22406,1,2,0,1,1,0,2,0,1,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0.800000
22407,0,0,0,1,2,2,3,2,2,1,1,3,1,2,1,1,0,1,0,1,1,0,1,0,3.466667
22408,0,0,0,1,1,6,1,2,1,1,6,1,2,1,1,1,3,1,2,1,1,3,1,2,6.000000
22413,1,0,2,1,2,3,9,2,2,1,1,6,0,0,1,3,0,1,0,1,3,0,1,0,2.533333
22414,1,1,1,1,3,6,5,0,3,2,5,3,0,1,4,9,8,4,5,3,8,7,3,5,2.982857
22415,1,3,0,1,2,8,2,6,1,1,5,0,3,0,2,3,5,3,3,1,0,5,0,3,6.666667
22416,1,1,2,1,1,2,1,0,0,1,2,1,0,0,2,2,3,1,2,1,2,2,1,1,1.600000
22417,1,1,0,1,2,0,3,0,3,1,0,1,0,1,2,3,1,2,1,1,3,1,2,1,3.200000
22419,1,1,3,1,2,3,5,1,2,1,0,3,0,2,1,2,0,1,0,1,2,0,1,0,2.666667
22421,1,0,1,1,1,0,2,0,1,1,0,2,0,1,1,3,0,2,0,1,3,0,2,0,3.200000
22422,1,1,0,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,0,1,1,2,1,0,3.200000
22423,1,2,1,1,1,2,1,0,1,1,2,1,0,1,1,2,2,1,1,1,2,2,1,1,2.800000
22424,1,1,1,1,4,6,7,3,4,2,4,3,1,2,4,4,1,2,1,3,4,1,2,1,2.514286
22425,1,1,0,1,7,11,9,8,5,4,5,6,4,2,5,5,6,2,0,4,3,5,2,0,2.351515
22426,1,1,0,1,3,1,2,0,0,2,0,0,0,0,4,8,7,3,3,3,6,6,2,3,1.542857
22427,1,0,2,1,3,3,6,0,3,2,2,2,0,1,4,8,7,3,4,3,7,4,2,2,2.182857
22429,1,10,1,1,1,3,1,2,1,1,3,1,2,1,1,1,6,1,2,1,1,6,1,2,6.000000
22430,0,0,0,1,1,1,3,1,2,0,0,0,0,0,6,8,6,1,4,3,5,4,0,2,3.466667
22431,1,1,0,1,6,9,13,7,8,3,3,4,3,4,1,3,0,2,0,1,3,0,2,0,4.800000
22432,1,1,0,1,13,11,16,6,10,7,4,9,3,5,8,12,4,6,1,5,8,1,5,0,2.216923
22433,0,0,0,1,11,21,12,13,4,5,10,5,5,3,9,14,5,8,2,5,6,4,4,2,2.957143
22434,1,1,1,1,11,9,13,5,7,5,7,6,3,3,7,4,12,3,9,4,2,6,2,5,2.663636
22435,1,2,0,1,1,0,5,0,2,1,0,5,0,2,1,1,3,1,1,1,1,3,1,1,3.600000
22436,1,1,0,1,8,12,9,5,4,5,10,6,4,3,9,10,10,6,4,5,5,5,3,2,2.375824
22437,1,1,2,1,11,12,21,5,11,6,5,18,2,8,8,12,7,6,4,3,4,4,3,2,2.806417
22438,1,1,0,1,7,4,9,2,5,4,1,3,1,1,14,13,12,5,4,6,4,4,2,1,1.383636
22439,1,1,1,1,3,8,2,2,0,2,5,1,1,0,12,10,13,4,7,6,9,4,3,2,1.586667
22442,1,1,0,1,8,5,9,0,4,5,3,5,0,2,6,8,5,5,2,4,6,4,4,2,1.769231
22444,1,0,1,1,3,2,6,0,3,3,2,6,0,3,4,3,2,1,1,2,3,2,1,1,1.466667
22445,1,1,0,0,6,3,4,1,0,4,3,3,1,0,6,4,5,1,4,5,3,3,0,2,0.785455
22446,1,1,0,1,8,9,3,4,0,5,4,2,3,0,10,9,10,4,5,5,3,3,1,2,1.419487
22447,0,0,0,1,7,7,11,2,4,4,4,5,1,2,10,10,4,4,1,4,7,2,3,1,1.477922
22448,0,0,0,1,2,2,2,2,0,0,0,0,0,0,1,0,6,0,4,0,0,0,0,0,4.400000
22450,1,0,2,1,8,25,17,12,9,2,4,3,3,1,8,11,19,9,10,2,6,4,4,3,5.200000
22452,1,2,1,1,2,3,2,1,2,1,1,2,0,2,1,0,1,0,1,1,0,1,0,1,2.266667
22453,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,6,2,2,1,2,1,2,0,1.280000
22456,0,0,0,1,6,5,6,2,3,3,2,5,0,3,8,10,4,5,3,6,5,3,4,2,1.857143
22457,1,0,1,1,5,1,4,1,3,4,1,4,1,3,8,7,6,4,1,5,4,4,2,1,1.476923
22460,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,2.000000
22461,1,3,0,1,6,6,6,3,2,3,3,1,3,1,4,4,5,1,3,3,4,4,1,2,1.980952
22462,0,0,0,1,6,12,6,5,3,3,6,1,2,0,5,6,3,3,1,3,2,2,1,1,2.000000
22463,1,0,1,1,4,5,7,4,4,4,5,7,4,4,6,8,6,4,5,4,4,4,1,3,3.240000
22464,1,1,0,1,18,47,24,19,11,4,9,5,2,3,21,30,20,11,8,4,4,4,1,1,2.518545
22465,0,0,0,1,6,3,10,2,4,1,0,1,0,0,9,6,14,1,8,2,2,6,0,4,1.781818
22466,1,1,1,1,11,25,14,9,10,2,6,0,3,0,7,16,5,7,1,4,9,5,4,1,3.068531
22467,1,2,1,1,12,32,15,17,9,5,17,7,9,4,9,23,10,13,2,2,8,1,4,0,4.447059
22468,1,1,0,1,10,7,15,4,7,2,1,6,0,3,9,11,27,5,12,4,4,12,0,6,2.635897
22469,1,3,0,1,18,33,16,15,8,7,13,7,7,3,24,33,37,13,21,6,8,9,3,3,2.688000
22470,1,1,0,1,20,36,40,13,20,6,14,8,2,4,15,39,16,15,9,6,16,5,6,3,3.087912
22471,1,2,0,1,8,12,12,5,6,3,4,5,0,1,12,18,17,5,7,4,7,6,2,2,2.029545
22472,1,4,0,1,15,15,33,5,15,4,4,11,3,7,10,7,21,2,4,3,4,4,1,0,1.954656
22473,1,1,0,1,7,10,7,4,3,4,6,5,1,3,7,7,8,3,4,5,7,8,3,4,2.115152
22474,0,0,0,0,22,33,28,17,8,6,10,5,6,1,15,32,20,10,5,6,13,9,5,1,2.328571
22475,1,1,0,1,9,10,13,3,7,4,5,5,1,2,12,16,20,4,8,6,5,13,2,5,1.900855
22476,1,1,1,1,17,22,24,10,13,6,6,8,3,4,22,24,32,15,13,8,11,17,7,8,2.709565
22477,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2.400000
22478,0,0,0,1,5,6,8,3,2,2,2,2,1,1,4,3,6,2,1,3,3,5,2,1,1.942857
22479,1,2,0,1,3,3,3,0,0,2,2,2,0,0,4,6,4,2,3,3,5,3,2,3,1.371429
22480,1,0,1,1,15,23,20,8,9,5,9,7,5,4,14,28,15,10,6,6,8,5,3,2,2.400000
22481,1,0,2,1,4,1,11,1,7,3,1,8,1,6,4,3,3,2,2,3,3,3,2,2,2.971429
22482,1,2,0,1,1,0,1,0,1,1,0,1,0,1,1,0,4,0,2,1,0,4,0,2,2.400000
22483,1,0,3,1,3,5,5,3,4,3,5,5,3,4,2,6,2,4,0,2,6,2,4,0,4.666667
22484,0,0,0,1,3,0,10,0,7,3,0,10,0,7,3,3,5,3,4,3,3,5,3,4,4.133333
22485,0,0,0,1,2,2,3,1,1,2,2,3,1,1,4,4,3,2,1,3,4,3,2,1,1.914286
22486,1,1,0,1,5,10,4,5,1,3,6,2,3,0,3,5,3,3,1,2,4,1,2,0,2.660000
22487,1,1,3,1,4,9,4,3,3,2,6,0,1,1,4,4,3,1,1,4,4,3,1,1,1.833333
22488,1,2,0,1,1,0,2,0,1,1,0,2,0,1,1,3,1,1,1,1,3,1,1,1,2.800000
22489,1,0,1,0,12,18,18,9,8,4,12,4,6,1,14,21,19,6,8,4,9,9,1,6,2.663889
22490,1,2,0,0,11,14,18,4,12,3,4,3,2,2,12,15,15,6,6,4,7,7,4,1,2.414286
22491,1,1,0,1,8,7,6,3,3,3,2,2,1,1,6,11,11,5,6,2,4,5,3,3,2.827273
22492,1,0,1,0,7,13,10,6,3,3,5,3,2,1,7,14,7,7,4,2,5,3,3,2,3.146667
22496,1,1,0,1,1,2,1,0,0,1,2,1,0,0,1,4,0,1,0,1,4,0,1,0,1.200000
22497,1,1,1,1,2,1,10,1,4,2,1,10,1,4,1,1,2,0,0,1,1,2,0,0,2.200000
22498,1,0,1,1,1,3,4,2,3,1,3,4,2,3,2,3,9,2,5,2,3,9,2,5,8.000000
22499,1,3,1,1,2,2,3,1,2,2,2,3,1,2,3,6,7,4,4,3,6,7,4,4,4.066667
22500,1,1,1,1,2,3,5,2,3,2,3,5,2,3,2,6,4,5,2,2,6,4,5,2,6.200000
22501,1,1,0,1,2,1,0,1,0,2,1,0,1,0,2,4,1,2,1,2,4,1,2,1,2.200000
22502,0,0,0,1,6,11,5,7,3,3,3,2,2,2,8,10,7,3,3,5,8,4,3,2,2.505983
22503,1,0,1,1,17,37,21,23,8,7,14,9,10,2,14,17,11,5,5,3,5,1,2,0,2.712745
22504,1,0,1,1,7,11,7,3,5,6,9,7,3,5,6,11,6,6,2,6,11,6,6,2,2.635897
22505,0,0,0,1,10,17,12,8,3,6,8,6,3,3,6,3,9,2,5,6,3,9,2,5,2.191667
22506,1,1,0,1,8,7,12,1,6,6,6,8,1,4,8,12,12,6,6,6,8,5,4,3,2.114286
22507,1,3,1,1,6,3,8,1,4,6,3,8,1,4,8,13,10,5,7,6,10,7,4,4,2.133333
22508,1,1,1,1,8,13,5,6,2,2,5,0,1,0,5,5,7,3,3,3,2,4,1,2,2.100000
22511,1,3,1,1,6,5,8,2,6,6,5,8,2,6,6,5,9,3,4,6,5,9,3,4,2.333333
22512,1,0,1,1,7,14,4,8,2,7,14,4,8,2,8,9,10,5,2,7,9,10,5,2,2.613333
22513,1,1,1,1,9,16,15,9,7,7,14,12,8,5,5,5,7,4,2,5,5,7,4,2,3.155000
22514,1,3,0,1,7,9,6,5,2,6,8,6,4,2,7,7,14,4,8,6,5,11,2,7,2.553846
22517,1,0,1,1,4,7,5,5,2,3,5,4,4,1,2,3,3,1,2,2,3,3,1,2,3.285714
22518,1,1,0,1,2,1,1,0,1,2,1,1,0,1,2,3,3,1,1,1,2,2,1,0,1.466667
22519,0,0,0,1,2,4,1,2,1,1,0,0,0,0,3,2,6,0,4,1,0,2,0,0,1.866667
22520,1,0,2,1,4,7,3,2,1,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0.800000
22521,1,1,0,1,3,2,2,1,0,1,0,1,0,0,2,2,2,2,1,1,1,1,1,0,1.766667
22522,0,0,0,1,2,2,3,0,2,1,2,2,0,1,3,2,7,1,2,1,1,2,0,0,1.500000
22523,1,1,0,1,2,3,2,1,0,1,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0.400000
22525,1,1,0,1,3,4,5,2,0,1,2,1,0,0,4,7,6,5,1,1,0,0,0,0,1.960000
22526,1,1,1,1,3,1,3,0,1,2,1,3,0,1,3,7,2,3,1,1,3,0,2,0,2.020000
22527,1,0,1,1,2,3,4,2,1,0,0,0,0,0,2,7,3,2,1,1,5,1,1,1,3.333333
22528,1,3,0,1,6,13,3,4,3,4,9,1,3,1,5,10,4,2,1,3,9,3,2,0,1.860000
22529,0,0,0,1,5,2,8,2,1,2,1,4,1,0,4,6,6,4,3,2,4,4,2,2,2.495238
22530,1,0,2,1,3,3,6,2,2,2,2,3,1,2,4,6,6,2,4,3,4,6,2,4,2.960000
22531,1,0,1,1,5,7,6,4,5,2,3,4,1,4,3,1,5,0,4,1,1,2,0,2,3.085714
22532,1,1,0,1,4,9,1,6,1,1,6,0,3,0,5,11,9,7,1,2,3,1,3,0,4.148571
22533,1,2,0,1,4,7,4,5,2,1,5,0,3,0,4,0,16,0,8,2,0,10,0,5,3.973333
22534,1,1,1,1,3,5,2,2,2,2,1,0,0,0,4,5,5,2,3,1,1,3,1,2,2.320000
22535,0,0,0,1,4,4,4,3,2,2,2,3,2,1,4,5,7,3,5,2,3,2,2,1,3.200000
22536,1,0,1,1,5,4,7,2,4,2,2,5,1,3,6,8,13,6,7,1,2,2,2,1,3.600000
22537,1,1,0,1,3,8,3,2,2,1,0,2,0,1,3,6,6,2,4,1,3,2,1,1,3.100000
22538,1,2,0,1,5,7,5,4,3,1,2,3,1,1,5,5,7,3,3,1,2,0,1,0,2.733333
22539,1,1,1,1,8,12,14,7,7,3,5,2,2,0,6,6,12,2,3,4,2,8,0,2,2.130909
22540,0,0,0,1,4,5,2,2,1,3,3,1,0,1,8,8,18,4,8,5,4,10,2,6,1.986813
22541,1,2,2,1,6,4,10,1,4,4,2,5,1,1,7,13,3,8,1,3,6,1,4,0,2.160000
22542,1,1,1,1,6,8,10,1,6,3,2,4,0,1,3,4,5,1,2,1,0,1,0,0,1.455556
22543,1,0,2,1,5,6,15,2,10,4,4,11,1,8,5,7,5,1,3,2,3,1,0,0,2.514286
22545,1,1,1,1,10,17,9,10,7,3,3,3,2,1,8,15,14,9,6,3,5,6,2,2,3.381818
22546,1,1,1,1,8,17,6,11,1,1,1,1,1,0,9,12,18,6,11,4,4,6,2,5,3.411966
22547,1,1,0,1,13,8,22,3,11,3,2,4,0,3,12,15,21,11,6,2,1,2,1,2,2.410714
22548,0,0,0,1,14,13,19,6,7,3,4,2,1,1,9,11,5,6,2,3,3,1,2,0,1.803922
22549,1,2,0,1,9,17,12,5,8,3,4,4,3,3,8,14,11,4,6,2,3,3,2,2,2.893333
22551,1,0,1,1,4,5,10,2,4,1,0,4,0,2,6,14,7,6,2,2,7,3,3,0,2.990000
22552,1,1,0,1,3,4,7,2,3,1,0,5,0,2,5,10,8,2,5,3,7,5,2,3,3.000000
22553,1,2,1,1,3,6,4,4,3,1,3,2,2,2,5,6,7,3,2,2,1,0,0,0,3.542857
22554,1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,4,0,2,0,0,0,0,0,2.000000
22556,1,1,1,1,10,18,10,8,5,5,5,6,2,3,14,24,12,11,6,7,14,4,7,3,2.598095
22557,1,2,0,1,2,5,1,3,1,2,5,1,3,1,3,5,5,2,3,3,5,5,2,3,3.800000
22559,1,0,1,1,1,4,1,2,1,0,0,0,0,0,2,3,3,1,0,1,0,1,0,0,3.600000
22561,0,0,0,1,4,1,7,0,4,3,1,2,0,2,3,2,3,1,1,1,0,0,0,0,1.185714
22562,1,1,0,1,3,12,0,3,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.900000
22563,1,0,1,1,4,6,4,3,1,1,1,0,1,0,4,7,11,5,2,1,2,2,2,0,3.120000
22564,1,1,0,1,2,4,4,1,1,1,3,2,0,0,7,7,9,6,3,3,3,8,2,3,2.106667
22565,1,1,1,1,1,0,2,0,2,0,0,0,0,0,5,6,6,3,4,3,4,3,2,2,2.950000
22566,1,0,2,1,3,4,7,4,3,2,4,5,4,2,1,2,2,0,2,1,2,2,0,2,4.320000
22568,1,0,1,1,2,2,5,2,0,2,2,5,2,0,4,9,4,5,2,2,5,3,3,2,3.333333
22571,1,0,1,1,5,7,3,2,0,2,2,2,0,0,6,12,5,6,2,3,7,2,1,1,1.542857
22572,1,0,1,1,3,2,2,0,2,1,1,0,0,0,5,5,4,1,1,3,3,2,1,0,0.800000
22573,1,3,0,1,1,1,1,0,0,1,1,1,0,0,2,8,7,6,1,1,3,6,3,1,4.133333
22574,1,1,0,1,1,0,4,0,0,1,0,4,0,0,1,1,2,0,2,1,1,2,0,2,1.600000
22575,0,0,0,1,2,2,1,2,0,1,2,1,2,0,1,1,1,0,0,1,1,1,0,0,1.600000
22576,1,1,1,1,8,14,12,7,5,3,5,5,2,3,2,2,0,1,0,1,1,0,0,0,1.963636
22577,1,0,2,1,2,3,6,1,3,1,2,1,1,0,5,6,6,2,4,2,0,3,0,2,2.628571
22579,1,1,0,1,2,2,4,1,3,1,2,2,1,2,4,3,7,1,2,1,1,1,1,1,3.093333
22580,1,1,0,1,4,9,9,3,3,2,4,5,1,3,5,8,10,5,5,2,2,2,1,2,3.428571
22581,1,1,1,1,4,2,4,1,1,2,1,2,0,1,5,5,4,2,2,1,2,0,0,0,1.133333
22582,0,0,0,1,2,0,2,0,2,1,0,1,0,1,3,3,11,1,4,1,1,5,0,2,2.300000
22584,0,0,0,1,6,7,4,1,1,3,5,2,1,1,3,0,5,0,2,1,0,1,0,1,1.044444
22585,0,0,0,1,3,5,4,2,2,2,5,2,2,1,1,2,1,0,1,0,0,0,0,0,2.240000
22586,1,0,1,1,3,3,10,2,3,2,2,2,1,0,7,9,16,6,8,3,4,9,2,4,3.120000
22587,1,0,1,1,3,1,9,0,1,1,1,5,0,1,5,11,6,3,5,3,3,4,0,3,1.650000
22588,1,1,1,1,7,12,13,4,6,4,8,4,4,2,5,6,21,4,11,3,4,9,2,6,4.054545
22589,1,0,1,1,6,10,5,5,2,2,3,2,2,0,8,7,15,2,7,2,1,3,0,1,2.130000
22590,0,0,0,1,7,5,9,4,4,2,1,0,1,0,1,1,2,1,2,0,0,0,0,0,3.822222
22591,1,0,1,1,5,5,2,2,2,2,3,2,0,2,4,7,4,3,1,2,2,2,1,0,1.733333
22592,1,0,1,1,7,13,6,8,5,3,6,1,2,1,5,8,9,5,1,3,2,5,2,0,2.830000
22593,1,1,2,1,3,1,8,0,3,0,0,0,0,0,3,4,4,4,1,1,0,2,0,1,2.400000
22594,0,0,0,1,5,3,9,2,3,2,1,4,1,3,5,6,10,1,5,1,0,0,0,0,2.066667
22595,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,4,0,3,1,0,4,0,3,3.200000
22597,1,1,0,1,1,2,3,1,1,1,2,3,1,1,1,0,2,0,1,0,0,0,0,0,2.800000
22599,0,0,0,1,6,10,10,4,2,4,6,8,2,2,7,10,15,3,9,5,5,11,1,6,2.440000
22600,1,2,2,1,10,14,14,6,5,5,5,4,2,2,4,0,7,0,4,3,0,2,0,1,1.584762
22601,0,0,0,1,4,3,4,0,2,2,2,2,0,1,5,9,3,5,2,4,7,2,3,1,1.733333
22602,1,2,0,1,6,8,5,3,1,4,7,3,3,0,9,10,21,3,13,3,2,7,0,5,2.300000
22603,1,1,1,1,6,7,10,4,6,3,3,8,2,5,1,5,2,3,2,1,5,2,3,2,6.977778
22604,1,1,0,1,7,12,7,5,4,3,7,1,2,1,7,10,13,2,7,2,1,7,0,3,2.395556
22606,1,1,0,1,4,7,4,3,0,3,6,3,3,0,5,6,2,1,1,4,3,2,1,1,1.473016
22607,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,1,2,1,2,2,1,2,1,1.600000
22609,0,0,0,1,1,2,2,1,0,1,2,2,1,0,1,4,0,2,0,1,4,0,2,0,3.600000
22611,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,3,4,2,1,0,0,0,0,0,3.200000
22612,1,1,1,1,2,4,3,1,2,1,0,0,0,0,1,2,3,1,1,1,2,3,1,1,2.933333
22613,0,0,0,1,2,1,3,1,1,0,0,0,0,0,1,1,2,0,0,1,1,2,0,0,1.000000
22614,1,0,3,1,1,2,3,0,1,1,2,3,0,1,1,2,3,1,2,1,2,3,1,2,3.600000
22615,1,0,1,1,7,8,7,2,4,2,2,2,2,1,2,5,5,2,1,1,1,2,1,1,2.711111
22618,1,1,0,1,2,4,1,1,1,2,4,1,1,1,1,1,2,1,2,0,0,0,0,0,3.800000
22619,1,2,0,1,1,2,2,1,2,0,0,0,0,0,3,11,4,3,2,3,11,4,3,2,4.533333
22621,1,1,1,1,9,14,7,3,2,5,8,4,2,1,9,16,14,8,5,4,5,5,2,3,2.015385
22622,1,0,1,1,9,14,13,9,6,4,7,5,4,4,6,6,10,2,5,3,4,4,2,1,2.882051
22623,1,1,0,1,11,19,6,7,3,5,7,2,4,0,5,3,8,1,3,3,3,6,1,3,1.875000
22625,1,0,1,1,1,0,4,0,3,1,0,4,0,3,1,7,4,3,1,1,7,4,3,1,6.800000
22626,1,0,2,1,2,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.666667
22628,1,0,1,1,6,7,12,2,7,4,5,5,2,2,6,10,6,4,2,3,6,2,1,0,2.044444
22629,1,1,1,1,8,11,9,7,7,4,3,5,2,5,9,6,8,0,4,4,5,5,0,3,2.130769
